MMS-Topology, Synch-Mode, MPI-Nodes, TW-End-Time, Batch, GVT-Interval, nKP-per-PE, Terminal-LPs, MPI-LPs, Router-LPs, Routing-Algorithm, Csf-Ratio, Num-Indirect-Routes, SF-ATh-Value, VC-Count, Throughput, Throughput-Percentage, Total-Hops, AVG-Travel-Time, Max-Latency, Minimal-Count, Nonminimal-Count, Traffic-Workload,   Load, Mean-Interval, Total-Events, Roll-Backs, GVT-Computations, Net-Events, Running-Time(sec), Efficiency, Event-Rate(events/sec)
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.334,                15.032,      4.242,         158.325,     515.784,       1280436,          2467253,              002,   0.15,        176.61,    118441352,    9211477,            14462,   85081843,           24.0821,      60.79,             3532996.25
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.778,                20.038,      4.360,         168.090,     768.437,       1393728,          3603330,              002,   0.20,        132.45,    143896895,    8559707,            17568,  115224294,           26.5692,      75.12,             4336757.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      2.225,                25.069,      4.454,         181.296,    3677.453,       1431892,          4814331,              002,   0.25,        105.96,    169009870,    7464351,            20633,  145787477,           27.2976,      84.07,             5340666.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      2.669,                30.076,      4.529,         198.221,    2010.592,       1418427,          6076674,              002,   0.30,         88.30,    193600336,    6048713,            23635,  176643901,           29.7365,      90.40,             5940303.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      3.115,                35.094,      4.591,         220.580,    4245.966,       1368251,          7375336,              002,   0.35,         75.69,    219718613,    4726563,            26823,  207699936,           37.3232,      94.21,             5564908.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      3.559,                40.101,      4.639,         253.690,   32773.123,       1303675,          8687558,              002,   0.40,         66.23,    249766117,    4365290,            30491,  238809698,           38.1284,      95.41,             6263299.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      4.003,                45.107,      4.679,         310.068,  117087.028,       1217635,         10019435,              002,   0.45,         58.87,    281631814,    4500787,            34380,  269964017,           49.0836,      95.68,             5500089.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      4.444,                50.077,      4.699,         431.175,  139317.102,       1103776,         11375045,              002,   0.50,         52.98,    313167109,    4593078,            38230,  300642828,           56.9180,      95.83,             5282032.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.361,         168.075,     843.138,       1391115,          3605925,                      0.000,              002,   0.20,        132.45,    143931388,    8565475,            17572,  115237830,           25.9229,      75.10,             4445400.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.362,         168.114,    1094.377,       1389841,          3607257,                 0.00000000,              002,   0.20,        132.45,    144852435,    8742188,            17685,  115247245,           27.0230,      74.31,             4264787.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.361,         168.131,     896.642,       1389883,          3607186,                 0.00000000,              002,   0.20,        132.45,    143223709,    8407170,            17487,  115244827,           23.4667,      75.72,             4911000.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.359,         168.041,     791.387,       1396059,          3600985,                 0.00000000,              002,   0.20,        132.45,    143610000,    8492562,            17533,  115208741,           24.0847,      75.35,             4783478.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.361,         168.101,    1605.058,       1391088,          3605992,                 0.00000000,              002,   0.20,        132.45,    143859635,    8555941,            17563,  115236042,           26.8651,      75.16,             4289436.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.359,         168.059,     732.667,       1396556,          3600497,                 0.00000000,              002,   0.20,        132.45,    144274433,    8634530,            17614,  115207070,           26.1761,      74.77,             4401231.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.361,         168.121,    1049.410,       1391725,          3605345,                 0.00000000,              002,   0.20,        132.45,    143839112,    8538853,            17560,  115234439,           26.1387,      75.18,             4408573.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.778,                20.038,      4.360,         168.077,     912.023,       1394925,          3602150,                 0.00000000,              002,   0.20,        132.45,    143749884,    8526409,            17549,  115217171,           23.9835,      75.24,             4804017.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.360,         168.111,    1021.081,       1394143,          3602937,                 0.00000000,              002,   0.20,        132.45,    145485685,    8885608,            17762,  115218873,           27.8392,      73.73,             4138731.25
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.361,         168.135,     845.549,       1391550,          3605531,                 0.00000000,              002,   0.20,        132.45,    143791881,    8533314,            17555,  115234531,           24.3047,      75.22,             4741239.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      0.444,                 5.006,      3.937,         143.891,     355.501,        627884,           620101,                 0.00000000,              002,   0.05,        529.82,     58128064,    7169784,             7099,   27198958,           13.5538,     -13.71,             2006738.62
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      0.444,                 5.006,      3.936,         143.820,     346.623,        628869,           619169,                 0.00000000,              002,   0.05,        529.82,     55112544,    6566110,             6731,   27195761,           12.5250,      -2.65,             2171311.25
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      0.444,                 5.006,      3.941,         144.029,     328.820,        625071,           622934,                 0.00000000,              002,   0.05,        529.82,     59270714,    7395350,             7239,   27214502,           13.9887,     -17.79,             1945460.38
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      0.444,                 5.006,      3.938,         143.947,     353.196,        627260,           620738,                 0.05009596,              002,   0.05,        529.82,     56189208,    6756591,             6862,   27202225,           12.5182,      -6.56,             2173009.25
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      0.444,                 5.006,      3.941,         144.052,     329.783,        625083,           622935,                 0.05009672,              002,   0.05,        529.82,     58513490,    7253617,             7146,   27215166,           13.8091,     -15.00,             1970813.75
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      0.890,                10.025,      4.104,         150.959,     380.191,       1036219,          1461761,                 0.10027181,              002,   0.10,        264.91,     87307855,    8067781,            10661,   55675509,           16.5338,      43.18,             3367369.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.334,                15.032,      4.242,         158.308,     465.873,       1280790,          2466890,                 0.15043604,              002,   0.15,        176.61,    118801750,    9265586,            14506,   85080580,           23.3244,      60.37,             3647713.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      1.779,                20.050,      4.361,         168.107,     869.954,       1390024,          3607015,                 0.20058693,              002,   0.20,        132.45,    145220428,    8817853,            17729,  115244143,           27.4550,      73.99,             4197557.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      2.225,                25.069,      4.454,         181.346,    1246.866,       1431638,          4814586,                 0.25073054,              002,   0.25,        105.96,    168945372,    7447492,            20625,  145791697,           26.8077,      84.12,             5438432.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      2.670,                30.088,      4.529,         198.124,    4829.272,       1419263,          6075831,                 0.30086136,              002,   0.30,         88.30,    193535609,    6028777,            23627,  176635389,           29.5082,      90.43,             5985968.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      3.116,                35.106,      4.591,         220.493,    5297.630,       1367827,          7375734,                 0.35097674,              002,   0.35,         75.69,    220192034,    4811233,            26880,  207701415,           37.6133,      93.99,             5522021.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      3.560,                40.113,      4.639,         253.299,   12147.241,       1304299,          8686974,                 0.40106130,              002,   0.40,         66.23,    250208549,    4465620,            30545,  238808234,           42.5831,      95.23,             5608050.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               002,       001,                 004,        0.100,      004,      4.004,                45.119,      4.679,         308.173,   97235.552,       1215988,         10021491,                 0.45108569,              002,   0.45,         58.87,    281762117,    4513434,            34396,  269979578,           49.6862,      95.64,             5433696.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.918,                10.343,      2.939,         116.850,     270.624,       2497429,              000,                 0.10024969,              001,   0.10,        264.91,     53527665,    2322555,             6537,   46933252,            7.2456,      85.95,             6477502.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.910,                10.257,      2.939,         116.855,     313.637,       2497434,              000,                 0.10024989,              001,   0.10,        264.91,     53625394,    2343644,             6548,   46933739,            7.4206,      85.74,             6324820.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      1.333,                15.019,      2.939,         118.481,     301.828,       3747041,              000,                 0.15041055,              001,   0.15,        176.61,     79402025,    3164140,             9694,   70412646,           11.0724,      87.23,             6359280.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.918,                10.343,      2.939,         116.835,     281.662,       2497428,              000,                 0.10024964,              001,   0.10,        264.91,     53599503,    2334449,             6545,   46933233,            7.3731,      85.80,             6365509.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      1.345,                15.154,      2.939,         118.463,     311.148,       3747041,              000,                 0.15041055,              001,   0.15,        176.61,     79570420,    3200506,             9715,   70412630,           11.0523,      86.99,             6370876.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      1.768,                19.916,      2.939,         120.393,     333.269,       4996551,              000,                 0.20056732,              001,   0.20,        132.45,    102741711,    3294272,            12543,   93892320,           14.2372,      90.57,             6594853.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      2.197,                24.752,      2.939,         122.777,     337.394,       6245912,              000,                 0.25071809,              001,   0.25,        105.96,    125482959,    3214299,            15319,  117370553,           14.8934,      93.09,             7880694.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      2.650,                29.856,      2.939,         125.764,     414.562,       7495184,              000,                 0.30086535,              001,   0.30,         88.30,    149535183,    3417590,            18255,  140847616,           18.2179,      93.83,             7731289.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      3.127,                35.229,      2.939,         129.426,     451.044,       8744324,              000,                 0.35100725,              001,   0.35,         75.69,    173253658,    3487558,            21151,  164324078,           22.7166,      94.57,             7233643.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      3.565,                40.174,      2.939,         133.868,     481.388,       9993519,              000,                 0.40115139,              001,   0.40,         66.23,    197479691,    3672654,            24108,  187799803,           27.0034,      94.85,             6954663.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      4.021,                45.303,      2.939,         139.114,     562.962,      11242494,              000,                 0.45128664,              001,   0.45,         58.87,    221393895,    3809091,            27027,  211273071,           29.0606,      95.21,             7270096.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      4.484,                50.529,      2.939,         145.483,     652.051,      12491448,              000,                 0.50142109,              001,   0.50,         52.98,    245513220,    3840966,            29971,  234746759,           33.8824,      95.41,             6928283.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      4.954,                55.816,      2.939,         153.261,     695.912,      13740047,              000,                 0.55154127,              001,   0.55,         48.17,    268982950,    3882955,            32837,  258217198,           36.2027,      95.83,             7132544.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      5.383,                60.652,      2.939,         162.897,     829.301,      14988466,              000,                 0.60165429,              001,   0.60,         44.15,    292866616,    3956448,            35752,  281687536,           34.6705,      96.03,             8124697.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      5.834,                65.731,      2.939,         175.195,     970.534,      16236447,              000,                 0.65174973,              001,   0.65,         40.76,    316916394,    4059298,            38688,  305153908,           37.5942,      96.15,             8117057.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      6.230,                70.201,      2.939,         191.382,    1243.315,      17484208,              000,                 0.70183623,              001,   0.70,         37.84,    340913786,    4153457,            41617,  328620215,           46.5751,      96.26,             7055705.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      6.644,                74.865,      2.939,         213.850,    1407.240,      18731117,              000,                 0.75188857,              001,   0.75,         35.32,    364997008,    4280939,            44557,  352077708,           50.8624,      96.33,             6922157.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      7.085,                79.835,      2.939,         247.011,    1849.956,      19976566,              000,                 0.80188245,              001,   0.80,         33.11,    388835292,    4322723,            47467,  375528275,           53.9345,      96.46,             6962677.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      7.503,                84.536,      2.939,         301.863,    3241.756,      21220137,              000,                 0.85180086,              001,   0.85,         31.17,    412513820,    4364403,            50357,  398967637,           58.0880,      96.60,             6868329.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      7.942,                89.482,      2.939,         411.069,    3625.738,      22456397,              000,                 0.90142572,              001,   0.90,         29.43,    433499174,    4359848,            52919,  419519893,           62.8116,      96.67,             6679017.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      8.325,                93.804,      2.938,         755.870,    6892.684,      23667572,              000,                 0.95004362,              001,   0.95,         27.89,    452412554,    4396706,            55228,  438545426,           66.9046,      96.84,             6554790.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      8.642,                97.370,      2.938,        3696.894,   19251.392,      24372235,              000,                 0.97832942,              001,   1.00,         26.49,    477041267,    4308916,            58234,  463062532,           73.7100,      96.98,             6282221.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.889,                10.013,      3.000,         952.848,  191072.551,       2325234,              000,                 0.09333758,              002,   0.10,        264.91,    179221340,   19612561,            21881,   44757379,           59.7823,    -200.43,              748673.25
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       29401.127,  219351.356,       2538951,              000,                 0.10191640,              002,   0.15,        176.61,    210763139,   22602082,            25733,   54286903,           81.1603,    -188.24,              668884.94
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       47899.950,  219684.764,       2539434,              000,                 0.10193577,              002,   0.20,        132.45,    213663756,   23719495,            26087,   56869460,           81.5295,    -175.71,              697532.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       55255.358,  209547.449,       2539730,              000,                 0.10194765,              002,   0.25,        105.96,    213940639,   24163493,            26119,   59447809,           78.7642,    -159.88,              754756.81
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       59234.530,  216635.759,       2539947,              000,                 0.10195636,              002,   0.30,         88.30,    212679999,   23957839,            25967,   62019955,           75.9719,    -142.92,              816353.94
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       63199.336,  207919.227,       2540085,              000,                 0.10196190,              002,   0.35,         75.69,    212807895,   23980173,            25981,   64742422,           73.1103,    -128.70,              885543.94
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       63263.311,  206909.194,       2540200,              000,                 0.10196652,              002,   0.40,         66.23,    215623668,   24172541,            26324,   67248583,           73.0332,    -120.64,              920795.25
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.981,                11.051,      3.000,       63236.702,  219441.284,       2540294,              000,                 0.10197029,              002,   0.45,         58.87,    213206765,   23684918,            26030,   69749972,           70.9961,    -105.67,              982447.44
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       63247.615,  217113.537,       2540340,              000,                 0.10197213,              002,   0.50,         52.98,    213073626,   23531192,            26014,   72251907,           64.5370,     -94.90,             1119542.12
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.981,                11.051,      3.000,       63283.381,  217021.849,       2540396,              000,                 0.10197438,              002,   0.55,         48.17,    211039373,   22986249,            25765,   74756327,           60.9433,     -82.30,             1226654.38
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       63305.767,  218386.007,       2540464,              000,                 0.10197710,              002,   0.60,         44.15,    211466715,   22801349,            25818,   77259911,           59.7065,     -73.71,             1293994.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       63321.839,  216944.857,       2540499,              000,                 0.10197851,              002,   0.65,         40.76,    213084561,   23025290,            26015,   79762348,           61.6075,     -67.15,             1294685.12
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       63349.176,  208480.583,       2540523,              000,                 0.10197947,              002,   0.70,         37.84,    212020533,   22476976,            25884,   82265336,           58.1301,     -57.73,             1415192.88
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       63346.038,  219839.255,       2540548,              000,                 0.10198048,              002,   0.75,         35.32,    210170623,   22187498,            25658,   84766383,           54.3799,     -47.94,             1558781.38
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       63357.340,  216417.516,       2540580,              000,                 0.10198176,              002,   0.80,         33.11,    210985757,   22021965,            25758,   87267469,           53.7326,     -41.77,             1624107.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.979,                11.026,      3.000,       63362.676,  219434.923,       2540598,              000,                 0.10198248,              002,   0.85,         31.17,    211994799,   21806659,            25881,   89768405,           51.1088,     -36.16,             1756417.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.980,                11.039,      3.000,       63382.383,  211148.427,       2540614,              000,                 0.10198312,              002,   0.90,         29.43,    213075091,   21814269,            26014,   92270650,           53.6947,     -30.92,             1718431.62
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.982,                11.063,      3.000,       63393.305,  218625.817,       2540638,              000,                 0.10198409,              002,   0.95,         27.89,    211498232,   21221672,            25820,   94772915,           51.9889,     -23.16,             1822945.88
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               000,       001,                 004,        0.100,      004,      0.982,                11.063,      3.000,       63389.844,  217241.161,       2540660,              000,                 0.10198497,              002,   1.00,         26.49,    213113229,   21237026,            26017,   97272510,           48.9668,     -19.09,             1986498.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      0.935,                10.538,      4.866,         180.921,     469.951,           000,          2496830,                 0.10022564,              001,   0.10,        264.91,     74396586,    4365063,             9085,   61369124,           12.8594,      78.77,             4772313.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      1.342,                15.117,      4.866,         186.886,     552.266,           000,          3745957,                 0.15036704,              001,   0.15,        176.61,    110401179,    5874183,            13479,   92069334,           20.3168,      80.09,             4531684.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      1.784,                20.099,      4.866,         197.299,     858.746,           000,          4994802,                 0.20049712,              001,   0.20,        132.45,    134991919,    4662370,            16480,  122768417,           22.3903,      90.04,             5483119.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      2.208,                24.874,      4.866,         212.885,     929.757,           000,          6243327,                 0.25061435,              001,   0.25,        105.96,    165383905,    4640806,            20191,  153463668,           25.9017,      92.23,             5924860.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      2.651,                29.868,      4.866,         235.192,    1327.099,           000,          7491438,                 0.30071497,              001,   0.30,         88.30,    196655987,    4802261,            24007,  184152542,           32.1877,      93.21,             5721206.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      3.128,                35.241,      4.866,         270.734,    2004.202,           000,          8738827,                 0.35078657,              001,   0.35,         75.69,    226438644,    4542554,            27643,  214832668,           32.2662,      94.60,             6658137.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      3.578,                40.321,      4.866,         336.776,    3402.824,           000,          9984202,                 0.40077737,              001,   0.40,         66.23,    257749513,    4655043,            31465,  245492506,           39.6299,      95.01,             6194621.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.017,                45.266,      4.866,         515.527,   13265.860,           000,         11223028,                 0.45050526,              001,   0.45,         58.87,    288565414,    4670042,            35227,  276071780,           48.3891,      95.47,             5705251.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.422,                49.821,      4.866,        2180.521,   77956.720,           000,         12326533,                 0.49480125,              001,   0.50,         52.98,    317132655,    4597972,            38714,  304683398,           55.5433,      95.91,             5485514.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.480,                50.480,      4.865,        9392.223,  101323.517,           000,         12582547,                 0.50507790,              001,   0.55,         48.17,    331452580,    4999690,            40462,  317422510,           51.2184,      95.58,             6197429.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.526,                50.993,      4.865,       15489.374,  117932.211,           000,         12598881,                 0.50573361,              001,   0.60,         44.15,    338103098,    5843783,            41274,  320528794,           53.7231,      94.52,             5966309.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.516,                50.883,      4.865,       18278.596,  119516.288,           000,         12606078,                 0.50602251,              001,   0.65,         40.76,    342399938,    6243323,            41798,  323030989,           62.5175,      94.00,             5167052.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.525,                50.981,      4.865,       19994.211,  111096.210,           000,         12608657,                 0.50612599,              001,   0.70,         37.84,    345575540,    6375943,            42186,  325694499,           62.7243,      93.90,             5192475.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.525,                50.981,      4.865,       21218.022,  116623.765,           000,         12613495,                 0.50632024,              001,   0.75,         35.32,    348712991,    6458340,            42569,  328389606,           63.6205,      93.81,             5161695.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.514,                50.859,      4.865,       22141.807,  118027.421,           000,         12615045,                 0.50638241,              001,   0.80,         33.11,    351771525,    6553294,            42944,  330985039,           64.7774,      93.72,             5109573.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.547,                51.237,      4.865,       22999.642,  112841.242,           000,         12616579,                 0.50644404,              001,   0.85,         31.17,    354363394,    6566497,            43259,  333579156,           65.3459,      93.77,             5104819.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.504,                50.749,      4.865,       23796.131,  125891.591,           000,         12616033,                 0.50642216,              001,   0.90,         29.43,    356994106,    6560574,            43580,  336079237,           66.5147,      93.78,             5052707.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.491,                50.602,      4.865,       24553.199,  118450.805,           000,         12616085,                 0.50642425,              001,   0.95,         27.89,    359764933,    6588302,            43919,  338711095,           67.8017,      93.78,             4995611.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      4.552,                51.286,      4.865,       25238.180,  120689.435,           000,         12617562,                 0.50648350,              001,   1.00,         26.49,    362340205,    6582003,            44233,  341281046,           67.0091,      93.83,             5093052.50
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      0.890,                10.025,      4.881,         179.070,     462.477,           000,          2497631,                 0.10025781,              002,   0.10,        264.91,     72298058,    3854339,             8827,   61503824,           11.4526,      82.45,             5370315.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      1.334,                15.032,      4.882,         184.303,     524.334,           000,          3747222,                 0.15041763,              002,   0.15,        176.61,    103810663,    4392393,            12674,   92274960,           15.3520,      87.50,             6010610.00
        19.9,        003,       032,      220000,   016,          016,        016,         3042,    3042,        338,               001,       001,                 004,        0.100,      004,      1.779,                20.050,      4.882,         194.020,     642.349,           000,          4996408,                 0.20056160,              002,   0.20,        132.45,    135322640,    4671167,            16520,  123042198,           22.3019,      90.02,             5517123.00
